chunk_id,conference_id,session_key,session_group,chunk_file_name,chunk_path,gemini_file_ref,chunk_index,n_chunks_in_session,chunk_position,analyzed,model_used,num_teams,num_funded_teams,has_teams,has_funded_teams,human_validation_set,utterance_validation_set,oversampled_for,outcome_has_funded_teams
2021MND__2021_04_23_MND_S2__bot1_2021_04_23_11_15_35_chunk6.mp4,2021MND,2021_04_23_MND_S2,2021_04_23_MND_S2,bot1_2021_04_23_11_15_35_chunk6.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S2/split-bot1_2021_04_23_11_15_35/bot1_2021_04_23_11_15_35_chunk6.mp4,files/t51vck104ecg,5,7,middle,True,gemini-3.1-flash-lite-preview,2.0,1.0,True,True,False,False,,True
2021MND__2021_04_23_MND_S2__bot1_2021_04_23_11_15_35_chunk7.mp4,2021MND,2021_04_23_MND_S2,2021_04_23_MND_S2,bot1_2021_04_23_11_15_35_chunk7.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S2/split-bot1_2021_04_23_11_15_35/bot1_2021_04_23_11_15_35_chunk7.mp4,files/ll3ku4v5vq5u,6,7,end,True,gemini-3.1-flash-lite-preview,2.0,1.0,True,True,False,False,,True
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk1.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,botB2_2021_04_22_13_02_15_chunk1.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S5/split-botB2_2021_04_22_13_02_15/botB2_2021_04_22_13_02_15_chunk1.mp4,files/zo8w4lpkzblr,0,8,beginning,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk2.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,botB2_2021_04_22_13_02_15_chunk2.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S5/split-botB2_2021_04_22_13_02_15/botB2_2021_04_22_13_02_15_chunk2.mp4,files/5xx4ojphuaw1,1,8,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk3.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,botB2_2021_04_22_13_02_15_chunk3.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S5/split-botB2_2021_04_22_13_02_15/botB2_2021_04_22_13_02_15_chunk3.mp4,files/mx7fyddqgdne,2,8,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk4.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,botB2_2021_04_22_13_02_15_chunk4.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S5/split-botB2_2021_04_22_13_02_15/botB2_2021_04_22_13_02_15_chunk4.mp4,files/61nqtee68zk9,3,8,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk5.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,botB2_2021_04_22_13_02_15_chunk5.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S5/split-botB2_2021_04_22_13_02_15/botB2_2021_04_22_13_02_15_chunk5.mp4,files/451u3ctybbof,4,8,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk6.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,botB2_2021_04_22_13_02_15_chunk6.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S5/split-botB2_2021_04_22_13_02_15/botB2_2021_04_22_13_02_15_chunk6.mp4,files/8jd7fsms955a,5,8,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk7.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,botB2_2021_04_22_13_02_15_chunk7.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S5/split-botB2_2021_04_22_13_02_15/botB2_2021_04_22_13_02_15_chunk7.mp4,files/dmhduydo3hpf,6,8,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_22_MND_S5__botB2_2021_04_22_13_02_15_chunk8.mp4,2021MND,2021_04_22_MND_S5,2021_04_22_MND_S5,botB2_2021_04_22_13_02_15_chunk8.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S5/split-botB2_2021_04_22_13_02_15/botB2_2021_04_22_13_02_15_chunk8.mp4,files/yi69mpx1guof,7,8,end,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk1.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk1.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S4/split-bot3_Zoom_Meeting_2021_04_23_11_16_26/bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk1.mp4,files/sfv8hc593bc2,0,9,beginning,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S4__bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57_chunk1.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57_chunk1.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S4/split-bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57/bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57_chunk1.mp4,files/8razwu2rmg6t,1,9,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk2.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk2.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S4/split-bot3_Zoom_Meeting_2021_04_23_11_16_26/bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk2.mp4,files/0c7cnvxfk3dg,2,9,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S4__bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57_chunk2.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57_chunk2.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S4/split-bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57/bot3_Room_3_Zoom_Meeting_2021_04_23_12_09_57_chunk2.mp4,files/y7na7tjvpavo,3,9,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk3.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk3.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S4/split-bot3_Zoom_Meeting_2021_04_23_11_16_26/bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk3.mp4,files/9e89rii02g4n,4,9,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk4.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk4.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S4/split-bot3_Zoom_Meeting_2021_04_23_11_16_26/bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk4.mp4,files/blg65e8ljjfu,5,9,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk5.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk5.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S4/split-bot3_Zoom_Meeting_2021_04_23_11_16_26/bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk5.mp4,files/6zjeoaatc6ii,6,9,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk6.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk6.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S4/split-bot3_Zoom_Meeting_2021_04_23_11_16_26/bot3_Zoom_Meeting_2021_04_23_11_16_26_chunk6.mp4,files/qlpa78spwtbu,7,9,middle,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S4__bot3_Zoom_Meeting_2021_04_23_11_16_18.mp4,2021MND,2021_04_23_MND_S4,2021_04_23_MND_S4,bot3_Zoom_Meeting_2021_04_23_11_16_18.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S4/bot3_Zoom_Meeting_2021_04_23_11_16_18.mp4,files/ek6dioso2azz,8,9,end,True,gemini-3.1-flash-lite-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk1.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,botB2_2021_04_23_11_17_00_chunk1.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S6/split-botB2_2021_04_23_11_17_00/botB2_2021_04_23_11_17_00_chunk1.mp4,files/pcxktijmskfi,0,7,beginning,True,gemini-3.1-flash-lite-preview,2.0,0.0,True,False,False,False,,False
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk2.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,botB2_2021_04_23_11_17_00_chunk2.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S6/split-botB2_2021_04_23_11_17_00/botB2_2021_04_23_11_17_00_chunk2.mp4,files/fnzw2lv93jpk,1,7,middle,True,gemini-3.1-flash-lite-preview,2.0,0.0,True,False,False,False,,False
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk3.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,botB2_2021_04_23_11_17_00_chunk3.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S6/split-botB2_2021_04_23_11_17_00/botB2_2021_04_23_11_17_00_chunk3.mp4,files/scs5epfivdg9,2,7,middle,True,gemini-3.1-flash-lite-preview,2.0,0.0,True,False,False,False,,False
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk4.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,botB2_2021_04_23_11_17_00_chunk4.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S6/split-botB2_2021_04_23_11_17_00/botB2_2021_04_23_11_17_00_chunk4.mp4,files/1gdk9922qkpo,3,7,middle,True,gemini-3.1-flash-lite-preview,2.0,0.0,True,False,False,False,,False
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk5.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,botB2_2021_04_23_11_17_00_chunk5.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S6/split-botB2_2021_04_23_11_17_00/botB2_2021_04_23_11_17_00_chunk5.mp4,files/9pqw0ysrdzor,4,7,middle,True,gemini-3.1-flash-lite-preview,2.0,0.0,True,False,False,False,,False
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk6.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,botB2_2021_04_23_11_17_00_chunk6.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S6/split-botB2_2021_04_23_11_17_00/botB2_2021_04_23_11_17_00_chunk6.mp4,files/hgvtmx7rf2x5,5,7,middle,True,gemini-3.1-pro-preview,2.0,0.0,True,False,False,False,,False
2021MND__2021_04_23_MND_S6__botB2_2021_04_23_11_17_00_chunk7.mp4,2021MND,2021_04_23_MND_S6,2021_04_23_MND_S6,botB2_2021_04_23_11_17_00_chunk7.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S6/split-botB2_2021_04_23_11_17_00/botB2_2021_04_23_11_17_00_chunk7.mp4,files/m0yfqn5zdkd3,6,7,end,True,gemini-3.1-pro-preview,2.0,0.0,True,False,False,False,,False
2021MND__2021_04_23_MND_S15__Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk1.mp4,2021MND,2021_04_23_MND_S15,2021_04_23_MND_S15,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk1.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S15/split-Breakout_Room_4_Session_3_2021_04_23_13_13_06/Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk1.mp4,files/zxekcelu1qjs,0,7,beginning,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S15__Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk2.mp4,2021MND,2021_04_23_MND_S15,2021_04_23_MND_S15,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk2.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S15/split-Breakout_Room_4_Session_3_2021_04_23_13_13_06/Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk2.mp4,files/5i8sbrehhfov,1,7,middle,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S15__Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk3.mp4,2021MND,2021_04_23_MND_S15,2021_04_23_MND_S15,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk3.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S15/split-Breakout_Room_4_Session_3_2021_04_23_13_13_06/Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk3.mp4,files/xf86u74lk66q,2,7,middle,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S15__Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk4.mp4,2021MND,2021_04_23_MND_S15,2021_04_23_MND_S15,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk4.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S15/split-Breakout_Room_4_Session_3_2021_04_23_13_13_06/Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk4.mp4,files/syg5gkqvhbq3,3,7,middle,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S15__Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.mp4,2021MND,2021_04_23_MND_S15,2021_04_23_MND_S15,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S15/split-Breakout_Room_4_Session_3_2021_04_23_13_13_06/Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk5.mp4,files/8avlnm1uvk6f,4,7,middle,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S15__Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.mp4,2021MND,2021_04_23_MND_S15,2021_04_23_MND_S15,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S15/split-Breakout_Room_4_Session_3_2021_04_23_13_13_06/Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk6.mp4,files/jy26zm58jqvv,5,7,middle,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S15__Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk7.mp4,2021MND,2021_04_23_MND_S15,2021_04_23_MND_S15,Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk7.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S15/split-Breakout_Room_4_Session_3_2021_04_23_13_13_06/Breakout_Room_4_Session_3_2021_04_23_13_13_06_chunk7.mp4,files/pvakkw85bq1q,6,7,end,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_22_MND_S8__Zoom_Meeting_Room_6_2021_04_22_13_00_55_chunk1.mp4,2021MND,2021_04_22_MND_S8,2021_04_22_MND_S8,Zoom_Meeting_Room_6_2021_04_22_13_00_55_chunk1.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S8/split-Zoom_Meeting_Room_6_2021_04_22_13_00_55/Zoom_Meeting_Room_6_2021_04_22_13_00_55_chunk1.mp4,files/mjtk6saqkka4,0,9,beginning,True,gemini-3.1-pro-preview,1.0,0.0,True,False,False,False,,False
2021MND__2021_04_22_MND_S8__Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk1.mp4,2021MND,2021_04_22_MND_S8,2021_04_22_MND_S8,Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk1.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S8/split-Zoom_Meeting_Room_6_2021_04_22_13_18_39/Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk1.mp4,files/6pdzubuufb0c,1,9,middle,True,gemini-3.1-pro-preview,1.0,0.0,True,False,False,False,,False
2021MND__2021_04_22_MND_S8__Zoom_Meeting_Room_6_2021_04_22_13_00_55_chunk2.mp4,2021MND,2021_04_22_MND_S8,2021_04_22_MND_S8,Zoom_Meeting_Room_6_2021_04_22_13_00_55_chunk2.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S8/split-Zoom_Meeting_Room_6_2021_04_22_13_00_55/Zoom_Meeting_Room_6_2021_04_22_13_00_55_chunk2.mp4,files/l75m7kthj546,2,9,middle,True,gemini-3.1-pro-preview,1.0,0.0,True,False,False,False,,False
2021MND__2021_04_22_MND_S8__Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk2.mp4,2021MND,2021_04_22_MND_S8,2021_04_22_MND_S8,Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk2.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S8/split-Zoom_Meeting_Room_6_2021_04_22_13_18_39/Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk2.mp4,files/cv4dfed7ynta,3,9,middle,True,gemini-3.1-pro-preview,1.0,0.0,True,False,False,False,,False
2021MND__2021_04_22_MND_S8__Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk3.mp4,2021MND,2021_04_22_MND_S8,2021_04_22_MND_S8,Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk3.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S8/split-Zoom_Meeting_Room_6_2021_04_22_13_18_39/Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk3.mp4,files/fpwoir0tmgb4,4,9,middle,True,gemini-3.1-pro-preview,1.0,0.0,True,False,False,False,,False
2021MND__2021_04_22_MND_S8__Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk4.mp4,2021MND,2021_04_22_MND_S8,2021_04_22_MND_S8,Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk4.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S8/split-Zoom_Meeting_Room_6_2021_04_22_13_18_39/Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk4.mp4,files/6ytqip76ohdj,5,9,middle,True,gemini-3.1-pro-preview,1.0,0.0,True,False,False,False,,False
2021MND__2021_04_22_MND_S8__Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk5.mp4,2021MND,2021_04_22_MND_S8,2021_04_22_MND_S8,Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk5.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S8/split-Zoom_Meeting_Room_6_2021_04_22_13_18_39/Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk5.mp4,files/45zwn17ymer5,6,9,middle,True,gemini-3.1-pro-preview,1.0,0.0,True,False,False,False,,False
2021MND__2021_04_22_MND_S8__Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk6.mp4,2021MND,2021_04_22_MND_S8,2021_04_22_MND_S8,Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk6.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S8/split-Zoom_Meeting_Room_6_2021_04_22_13_18_39/Zoom_Meeting_Room_6_2021_04_22_13_18_39_chunk6.mp4,files/zhs9ulxh1gp1,7,9,middle,True,gemini-3.1-pro-preview,1.0,0.0,True,False,False,False,,False
2021MND__2021_04_22_MND_S8__Zoom_Meeting_Room_6_2021_04_22_13_16_39.mp4,2021MND,2021_04_22_MND_S8,2021_04_22_MND_S8,Zoom_Meeting_Room_6_2021_04_22_13_16_39.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_22_MND_S8/Zoom_Meeting_Room_6_2021_04_22_13_16_39.mp4,files/58ers5vssz4t,8,9,end,True,gemini-3.1-pro-preview,1.0,0.0,True,False,False,False,,False
2021MND__2021_04_23_MND_S14__botB2_2021_04_23_13_14_21_chunk1.mp4,2021MND,2021_04_23_MND_S14,2021_04_23_MND_S14,botB2_2021_04_23_13_14_21_chunk1.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S14/split-botB2_2021_04_23_13_14_21/botB2_2021_04_23_13_14_21_chunk1.mp4,files/p0sfnumdv0on,0,7,beginning,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S14__botB2_2021_04_23_13_14_21_chunk2.mp4,2021MND,2021_04_23_MND_S14,2021_04_23_MND_S14,botB2_2021_04_23_13_14_21_chunk2.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S14/split-botB2_2021_04_23_13_14_21/botB2_2021_04_23_13_14_21_chunk2.mp4,files/bwsx5ucgn9vd,1,7,middle,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S14__botB2_2021_04_23_13_14_21_chunk3.mp4,2021MND,2021_04_23_MND_S14,2021_04_23_MND_S14,botB2_2021_04_23_13_14_21_chunk3.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S14/split-botB2_2021_04_23_13_14_21/botB2_2021_04_23_13_14_21_chunk3.mp4,files/nez5twl5fezi,2,7,middle,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S14__botB2_2021_04_23_13_14_21_chunk4.mp4,2021MND,2021_04_23_MND_S14,2021_04_23_MND_S14,botB2_2021_04_23_13_14_21_chunk4.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S14/split-botB2_2021_04_23_13_14_21/botB2_2021_04_23_13_14_21_chunk4.mp4,files/gv8fqf20quwb,3,7,middle,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S14__botB2_2021_04_23_13_14_21_chunk5.mp4,2021MND,2021_04_23_MND_S14,2021_04_23_MND_S14,botB2_2021_04_23_13_14_21_chunk5.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S14/split-botB2_2021_04_23_13_14_21/botB2_2021_04_23_13_14_21_chunk5.mp4,files/525gdbojtmw5,4,7,middle,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S14__botB2_2021_04_23_13_14_21_chunk6.mp4,2021MND,2021_04_23_MND_S14,2021_04_23_MND_S14,botB2_2021_04_23_13_14_21_chunk6.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S14/split-botB2_2021_04_23_13_14_21/botB2_2021_04_23_13_14_21_chunk6.mp4,files/eq3gn05x26a9,5,7,middle,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S14__botB2_2021_04_23_13_14_21_chunk7.mp4,2021MND,2021_04_23_MND_S14,2021_04_23_MND_S14,botB2_2021_04_23_13_14_21_chunk7.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S14/split-botB2_2021_04_23_13_14_21/botB2_2021_04_23_13_14_21_chunk7.mp4,files/e6yvh6108f45,6,7,end,True,gemini-3.1-pro-preview,0.0,0.0,False,False,False,False,,False
2021MND__2021_04_23_MND_S9__Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk1.mp4,2021MND,2021_04_23_MND_S9,2021_04_23_MND_S9,Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk1.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S9/split-Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM/Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk1.mp4,files/fd3gjki9cwqv,0,7,beginning,True,gemini-3.1-pro-preview,2.0,0.0,True,False,False,False,,False
2021MND__2021_04_23_MND_S9__Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk2.mp4,2021MND,2021_04_23_MND_S9,2021_04_23_MND_S9,Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk2.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S9/split-Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM/Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk2.mp4,files/wptqdutkqv8p,1,7,middle,True,gemini-3.1-pro-preview,2.0,0.0,True,False,False,False,,False
2021MND__2021_04_23_MND_S9__Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk3.mp4,2021MND,2021_04_23_MND_S9,2021_04_23_MND_S9,Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk3.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S9/split-Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM/Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk3.mp4,files/cpfh7layvq3t,2,7,middle,True,gemini-3.1-pro-preview,2.0,0.0,True,False,False,False,,False
2021MND__2021_04_23_MND_S9__Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk4.mp4,2021MND,2021_04_23_MND_S9,2021_04_23_MND_S9,Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk4.mp4,/home/jhs0727/p32824/scialog/2021MND/2021_04_23_MND_S9/split-Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM/Bot_5_Zoom_Meeting_4_23_2021_1_22_30_PM_chunk4.mp4,files/hx3vjrgq63ez,3,7,middle,True,gemini-3.1-pro-preview,2.0,0.0,True,False,False,False,,False
